eng_id;child_item_id;path;chain_sort;sequenceno
MAT100001;MAT001936;->MODMAT000005->MAT001933->MAT004008;2;7
MAT100001;MAT001937;->MODMAT000005->MAT001933->MAT004009;2;2
MAT100001;MAT001938;->MODMAT000005->MAT001933->MAT004009->MAT005412;3;3
MAT100001;MAT001939;->MODMAT000005->MAT001933->MAT004009->MAT006121;3;2
MAT100001;MAT001940;->MODMAT000005->MAT001933->MAT004009->MAT005414;3;4
MAT100001;MAT001941;->MODMAT000005->MAT001933->MAT004009->MAT005415;3;5
MAT100001;MAT001942;->MODMAT000005->MAT001933->MAT004009->MAT005416;3;6
MAT100001;MAT001943;->MODMAT000005->MAT001933->MAT004009->MAT005417;3;7
MAT100001;MAT001944;->MODMAT000005->MAT001933->MAT004009->MAT005418;3;1
MAT100001;MAT001945;->MODMAT000005->MAT001933->MAT004009->MAT005418->MAT006054;4;1
MAT100001;MAT001946;->MODMAT000005->MAT001933->MAT004010;2;1
MAT100001;MAT001947;->MODMAT000005->MAT001933->MAT004010->MAT005419;3;1
MAT100001;MAT001948;->MODMAT000005->MAT001933->MAT004011;2;3
MAT100001;MAT001949;->MODMAT000005->MAT001933->MAT004012;2;4
MAT100001;MAT001950;->MODMAT000005->MAT001950;1;1422
MAT100001;MAT001258;->MODMAT000005->MAT001950->MAT003658;2;3
MAT100001;MAT000786;->MODMAT000005->MAT001950->MAT003379;2;1
MAT100001;MAT001260;->MODMAT000005->MAT001950->MAT003660;2;6
MAT100001;MAT001951;->MODMAT000005->MAT001950->MAT004013;2;8
MAT100001;MAT001952;->MODMAT000005->MAT001950->MAT004014;2;5
MAT100001;MAT001445;->MODMAT000005->MAT001950->MAT004014->MAT005982;3;1
MAT100001;MAT001953;->MODMAT000005->MAT001950->MAT004015;2;2
MAT100001;MAT001445;->MODMAT000005->MAT001950->MAT004015->MAT005982;3;1
MAT100001;MAT001954;->MODMAT000005->MAT001950->MAT004016;2;4
MAT100001;MAT001445;->MODMAT000005->MAT001950->MAT004016->MAT005982;3;1
MAT100001;MAT001955;->MODMAT000005->MAT001950->MAT004017;2;7
MAT100001;MAT001445;->MODMAT000005->MAT001950->MAT004017->MAT005982;3;1
MAT100001;MAT001956;->MODMAT000005->MAT001956;1;1416
MAT100001;MAT001412;->MODMAT000005->MAT001956->MAT003759;2;6
MAT100001;MAT001957;->MODMAT000005->MAT001956->MAT004018;2;7
MAT100001;MAT001258;->MODMAT000005->MAT001956->MAT003658;2;19
MAT100001;MAT001302;->MODMAT000005->MAT001956->MAT003688;2;14
MAT100001;MAT001033;->MODMAT000005->MAT001956->MAT003528;2;11
MAT100001;MAT001260;->MODMAT000005->MAT001956->MAT003660;2;13
MAT100001;MAT001262;->MODMAT000005->MAT001956->MAT003662;2;10
MAT100001;MAT001958;->MODMAT000005->MAT001956->MAT004019;2;12
MAT100001;MAT001117;->MODMAT000005->MAT001956->MAT003578;2;15
MAT100001;MAT001959;->MODMAT000005->MAT001956->MAT004020;2;16
MAT100001;MAT000428;->MODMAT000005->MAT001956->MAT005143;2;8
MAT100001;MAT001960;->MODMAT000005->MAT001956->MAT004021;2;17
MAT100001;MAT000499;->MODMAT000005->MAT001956->MAT004859;2;18
MAT100001;MAT000429;->MODMAT000005->MAT001956->MAT005025;2;9
MAT100001;MAT001961;->MODMAT000005->MAT001956->MAT004022;2;1
MAT100001;MAT001435;->MODMAT000005->MAT001956->MAT004022->MAT006010;3;4
MAT100001;MAT000051;->MODMAT000005->MAT001956->MAT004022->MAT006036;3;2
MAT100001;MAT000110;->MODMAT000005->MAT001956->MAT004022->MAT006036->MAT006214;4;1
MAT100001;MAT001962;->MODMAT000005->MAT001956->MAT004022->MAT005420;3;3
MAT100001;MAT001963;->MODMAT000005->MAT001956->MAT004022->MAT005421;3;1
MAT100001;MAT000102;->MODMAT000005->MAT001956->MAT004022->MAT005421->MAT006229;4;1
MAT100001;MAT001964;->MODMAT000005->MAT001956->MAT004023;2;3
MAT100001;MAT001435;->MODMAT000005->MAT001956->MAT004023->MAT006010;3;1
MAT100001;MAT001435;->MODMAT000005->MAT001956->MAT004023->MAT006010;3;2
MAT100001;MAT000051;->MODMAT000005->MAT001956->MAT004023->MAT006036;3;4
MAT100001;MAT000110;->MODMAT000005->MAT001956->MAT004023->MAT006036->MAT006214;4;1
MAT100001;MAT001965;->MODMAT000005->MAT001956->MAT004023->MAT005422;3;6
MAT100001;MAT001437;->MODMAT000005->MAT001956->MAT004023->MAT005194;3;5
MAT100001;MAT001966;->MODMAT000005->MAT001956->MAT004023->MAT005423;3;3
MAT100001;MAT000428;->MODMAT000005->MAT002042->MAT005143;2;45
MAT100001;MAT001148;->MODMAT000005->MAT001956->MAT004023->MAT005423->MAT005953;4;1
MAT100001;MAT001967;->MODMAT000005->MAT001956->MAT004024;2;2
MAT100001;MAT001435;->MODMAT000005->MAT001956->MAT004024->MAT006010;3;1
MAT100001;MAT001435;->MODMAT000005->MAT001956->MAT004024->MAT006010;3;2
MAT100001;MAT001965;->MODMAT000005->MAT001956->MAT004024->MAT005422;3;4
MAT100001;MAT001963;->MODMAT000005->MAT001956->MAT004024->MAT005421;3;3
MAT100001;MAT000102;->MODMAT000005->MAT001956->MAT004024->MAT005421->MAT006229;4;1
MAT100001;MAT001968;->MODMAT000005->MAT001956->MAT004025;2;4
MAT100001;MAT000477;->MODMAT000005->MAT001956->MAT004025->MAT006055;3;1
MAT100001;MAT001969;->MODMAT000005->MAT001956->MAT004026;2;5
MAT100001;MAT000477;->MODMAT000005->MAT001956->MAT004026->MAT006055;3;1
MAT100001;MAT001970;->MODMAT000005->MAT001970;1;1418
MAT100001;MAT001971;->MODMAT000005->MAT001970->MAT004027;2;7
MAT100001;MAT001972;->MODMAT000005->MAT001970->MAT004027->MAT005424;3;1
MAT100001;MAT001454;->MODMAT000005->MAT001970->MAT003786;2;15
MAT100001;MAT000824;->MODMAT000005->MAT001970->MAT003400;2;13
MAT100001;MAT001858;->MODMAT000005->MAT001970->MAT003967;2;12
MAT100001;MAT000666;->MODMAT000005->MAT001970->MAT004926;2;14
MAT100001;MAT001973;->MODMAT000005->MAT001970->MAT004029;2;11
MAT100001;MAT001974;->MODMAT000005->MAT001970->MAT004030;2;17
MAT100001;MAT001975;->MODMAT000005->MAT001970->MAT004031;2;16
MAT100001;MAT000074;->MODMAT000005->MAT001970->MAT005345;2;9
MAT100001;MAT000062;->MODMAT000005->MAT001970->MAT003821;2;10
MAT100001;MAT001976;->MODMAT000005->MAT001970->MAT004032;2;8
MAT100001;MAT001977;->MODMAT000005->MAT001970->MAT004033;2;6
MAT100001;MAT001690;->MODMAT000005->MAT001970->MAT004033->MAT006231;3;1
MAT100001;MAT001978;->MODMAT000005->MAT001970->MAT004034;2;5
MAT100001;MAT000490;->MODMAT000005->MAT001970->MAT004034->MAT005989;3;1
MAT100001;MAT001979;->MODMAT000005->MAT001970->MAT004035;2;4
MAT100001;MAT000081;->MODMAT000005->MAT001970->MAT004035->MAT006015;3;2
MAT100001;MAT000070;->MODMAT000005->MAT001970->MAT004035->MAT006016;3;3
MAT100001;MAT001980;->MODMAT000005->MAT001970->MAT004035->MAT005425;3;1
MAT100001;MAT000105;->MODMAT000005->MAT001970->MAT004035->MAT005425->MAT006209;4;1
MAT100001;MAT001981;->MODMAT000005->MAT001970->MAT004036;2;3
MAT100001;MAT000081;->MODMAT000005->MAT001970->MAT004036->MAT006015;3;2
MAT100001;MAT000070;->MODMAT000005->MAT001970->MAT004036->MAT006016;3;3
MAT100001;MAT001982;->MODMAT000005->MAT001970->MAT004036->MAT005426;3;1
MAT100001;MAT000105;->MODMAT000005->MAT001970->MAT004036->MAT005426->MAT006209;4;1
MAT100001;MAT001983;->MODMAT000005->MAT001970->MAT004037;2;2
MAT100001;MAT000081;->MODMAT000005->MAT001970->MAT004037->MAT006015;3;2
MAT100001;MAT000070;->MODMAT000005->MAT001970->MAT004037->MAT006016;3;3
MAT100001;MAT001984;->MODMAT000005->MAT001970->MAT004037->MAT005427;3;1
MAT100001;MAT000105;->MODMAT000005->MAT001970->MAT004037->MAT005427->MAT006209;4;1
MAT100001;MAT001985;->MODMAT000005->MAT001970->MAT004038;2;1
MAT100001;MAT000081;->MODMAT000005->MAT001970->MAT004038->MAT006015;3;2
MAT100001;MAT000070;->MODMAT000005->MAT001970->MAT004038->MAT006016;3;3
MAT100001;MAT001986;->MODMAT000005->MAT001970->MAT004038->MAT005428;3;1
MAT100001;MAT000105;->MODMAT000005->MAT001970->MAT004038->MAT005428->MAT006209;4;1
MAT100001;MAT001987;->MODMAT000005->MAT001987;1;1411
MAT100001;MAT001412;->MODMAT000005->MAT001987->MAT003759;2;2
MAT100001;MAT001258;->MODMAT000005->MAT001987->MAT003658;2;4
MAT100001;MAT001988;->MODMAT000005->MAT001987->MAT004039;2;3
MAT100001;MAT001989;->MODMAT000005->MAT001987->MAT004040;2;1
MAT100001;MAT001990;->MODMAT000005->MAT001987->MAT004040->MAT005429;3;1
MAT100001;MAT001991;->MODMAT000005->MAT001991;1;1402
MAT100001;MAT001992;->MODMAT000005->MAT001992;1;1408
MAT100001;MAT001993;->MODMAT000005->MAT001992->MAT004041;2;4
MAT100001;MAT000789;->MODMAT000005->MAT001992->MAT005544;2;3
MAT100001;MAT001994;->MODMAT000005->MAT001992->MAT004042;2;2
MAT100001;MAT001435;->MODMAT000005->MAT001992->MAT004042->MAT006010;3;4
MAT100001;MAT001962;->MODMAT000005->MAT001992->MAT004042->MAT005420;3;3
MAT100001;MAT001437;->MODMAT000005->MAT001992->MAT004042->MAT005194;3;2
MAT100001;MAT001995;->MODMAT000005->MAT001992->MAT004042->MAT005430;3;1
MAT100001;MAT000477;->MODMAT000005->MAT001992->MAT004042->MAT005430->MAT006055;4;1
MAT100001;MAT001996;->MODMAT000005->MAT001992->MAT004043;2;1
MAT100001;MAT001435;->MODMAT000005->MAT001992->MAT004043->MAT006010;3;4
MAT100001;MAT001435;->MODMAT000005->MAT001992->MAT004043->MAT006010;3;4
MAT100001;MAT001962;->MODMAT000005->MAT001992->MAT004043->MAT005420;3;3
MAT100001;MAT001437;->MODMAT000005->MAT001992->MAT004043->MAT005194;3;2
MAT100001;MAT001997;->MODMAT000005->MAT001992->MAT004043->MAT005431;3;1
MAT100001;MAT000477;->MODMAT000005->MAT001992->MAT004043->MAT005431->MAT006055;4;1
MAT100001;MAT001998;->MODMAT000005->MAT001998;1;1412
MAT100001;MAT001999;->MODMAT000005->MAT001998->MAT004044;2;19
MAT100001;MAT002000;->MODMAT000005->MAT001998->MAT004045;2;20
MAT100001;MAT001258;->MODMAT000005->MAT001998->MAT003658;2;16
MAT100001;MAT001316;->MODMAT000005->MAT001998->MAT003700;2;14
MAT100001;MAT002001;->MODMAT000005->MAT001998->MAT004046;2;15
MAT100001;MAT002002;->MODMAT000005->MAT001998->MAT004047;2;13
MAT100001;MAT002003;->MODMAT000005->MAT001998->MAT004048;2;17
MAT100001;MAT002004;->MODMAT000005->MAT001998->MAT004049;2;9
MAT100001;MAT001360;->MODMAT000005->MAT001998->MAT004049->MAT005167;3;1
MAT100001;MAT002005;->MODMAT000005->MAT001998->MAT004050;2;4
MAT100001;MAT001432;->MODMAT000005->MAT001998->MAT004050->MAT006060;3;1
MAT100001;MAT002006;->MODMAT000005->MAT001998->MAT004051;2;18
MAT100001;MAT002007;->MODMAT000005->MAT001998->MAT004052;2;3
MAT100001;MAT002008;->MODMAT000005->MAT001998->MAT004052->MAT005432;3;1
MAT100001;MAT002009;->MODMAT000005->MAT001998->MAT004053;2;12
MAT100001;MAT002010;->MODMAT000005->MAT001998->MAT004053->MAT005433;3;1
MAT100001;MAT002011;->MODMAT000005->MAT001998->MAT004054;2;10
MAT100001;MAT002012;->MODMAT000005->MAT001998->MAT004055;2;5
MAT100001;MAT001432;->MODMAT000005->MAT001998->MAT004055->MAT006060;3;1
MAT100001;MAT002013;->MODMAT000005->MAT001998->MAT004056;2;2
MAT100001;MAT000102;->MODMAT000005->MAT001998->MAT004056->MAT006229;3;1
MAT100001;MAT002014;->MODMAT000005->MAT001998->MAT004057;2;6
MAT100001;MAT002015;->MODMAT000005->MAT001998->MAT004057->MAT005434;3;2
MAT100001;MAT002016;->MODMAT000005->MAT001998->MAT004058;2;1
MAT100001;MAT000102;->MODMAT000005->MAT001998->MAT004058->MAT006229;3;1
MAT100001;MAT002017;->MODMAT000005->MAT001998->MAT004059;2;7
MAT100001;MAT002015;->MODMAT000005->MAT001998->MAT004059->MAT005434;3;2
MAT100001;MAT002018;->MODMAT000005->MAT001998->MAT004060;2;11
MAT100001;MAT000779;->MODMAT000005->MAT001998->MAT004060->MAT006192;3;1
MAT100001;MAT002019;->MODMAT000005->MAT001998->MAT004061;2;8
MAT100001;MAT002020;->MODMAT000005->MAT001998->MAT004061->MAT005435;3;1
MAT100001;MAT002021;->MODMAT000005->MAT001998->MAT004062;2;21
MAT100001;MAT002022;->MODMAT000005->MAT002022;1;1404
MAT100001;MAT002023;->MODMAT000005->MAT002022->MAT004063;2;5
MAT100001;MAT002024;->MODMAT000005->MAT002022->MAT004064;2;4
MAT100001;MAT000285;->MODMAT000005->MAT002022->MAT004064->MAT005247;3;4
MAT100001;MAT002025;->MODMAT000005->MAT002022->MAT004064->MAT005436;3;2
MAT100001;MAT002026;->MODMAT000005->MAT002022->MAT004064->MAT005436->MAT006226;4;1
MAT100001;MAT002027;->MODMAT000005->MAT002022->MAT004064->MAT005437;3;3
MAT100001;MAT002028;->MODMAT000005->MAT002022->MAT004064->MAT005437->MAT006057;4;1
MAT100001;MAT002029;->MODMAT000005->MAT002022->MAT004064->MAT005437->MAT006058;4;2
MAT100001;MAT002030;->MODMAT000005->MAT002022->MAT004064->MAT005437->MAT006058->MAT006220;5;1
MAT100001;MAT002031;->MODMAT000005->MAT002022->MAT004064->MAT005438;3;1
MAT100001;MAT002032;->MODMAT000005->MAT002022->MAT004064->MAT005438->MAT006059;4;1
MAT100001;MAT002033;->MODMAT000005->MAT002022->MAT004064->MAT005439;3;5
MAT100001;MAT002034;->MODMAT000005->MAT002022->MAT004064->MAT005440;3;6
MAT100001;MAT001111;->MODMAT000005->MAT002022->MAT005224;2;3
MAT100001;MAT001112;->MODMAT000005->MAT002022->MAT005224->MAT005988;3;1
MAT100001;MAT001235;->MODMAT000005->MAT002022->MAT003649;2;6
MAT100001;MAT001455;->MODMAT000005->MAT002022->MAT003787;2;15
MAT100001;MAT001263;->MODMAT000005->MAT002022->MAT005142;2;1
MAT100001;MAT000839;->MODMAT000005->MAT002022->MAT004993;2;8
MAT100001;MAT001034;->MODMAT000005->MAT002022->MAT003529;2;7
MAT100001;MAT002035;->MODMAT000005->MAT002022->MAT004065;2;2
MAT100001;MAT001640;->MODMAT000005->MAT002022->MAT005549;2;12
MAT100001;MAT002036;->MODMAT000005->MAT002022->MAT004066;2;9
MAT100001;MAT002037;->MODMAT000005->MAT002022->MAT004067;2;11
MAT100001;MAT001460;->MODMAT000005->MAT002022->MAT003793;2;17
MAT100001;MAT001464;->MODMAT000005->MAT002022->MAT003797;2;16
MAT100001;MAT002038;->MODMAT000005->MAT002022->MAT004068;2;10
MAT100001;MAT002039;->MODMAT000005->MAT002022->MAT004069;2;13
MAT100001;MAT000848;->MODMAT000005->MAT002022->MAT004069->MAT005920;3;2
MAT100001;MAT000849;->MODMAT000005->MAT002022->MAT004069->MAT005921;3;3
MAT100001;MAT002040;->MODMAT000005->MAT002022->MAT004069->MAT005441;3;1
MAT100001;MAT000853;->MODMAT000005->MAT002022->MAT004069->MAT005441->MAT006195;4;1
MAT100001;MAT002041;->MODMAT000005->MAT002022->MAT004070;2;18
MAT100001;MAT000451;->MODMAT000005->MAT002022->MAT004070->MAT005985;3;1
MAT100001;MAT002042;->MODMAT000005->MAT002042;1;1424
MAT100001;MAT001411;->MODMAT000005->MAT002042->MAT003758;2;1
MAT100001;MAT001360;->MODMAT000005->MAT002042->MAT003758->MAT005167;3;1
MAT100001;MAT001111;->MODMAT000005->MAT002042->MAT005224;2;15
MAT100001;MAT001112;->MODMAT000005->MAT002042->MAT005224->MAT005988;3;1
MAT100001;MAT000786;->MODMAT000005->MAT002042->MAT003379;2;18
MAT100001;MAT001235;->MODMAT000005->MAT002042->MAT003649;2;19
MAT100001;MAT000789;->MODMAT000005->MAT002042->MAT005544;2;20
MAT100001;MAT001033;->MODMAT000005->MAT002042->MAT003528;2;16
MAT100001;MAT001259;->MODMAT000005->MAT002042->MAT003659;2;5
MAT100001;MAT002043;->MODMAT000005->MAT002042->MAT004071;2;9
MAT100001;MAT001260;->MODMAT000005->MAT002042->MAT003660;2;43
MAT100001;MAT002044;->MODMAT000005->MAT002042->MAT004072;2;8
MAT100001;MAT002001;->MODMAT000005->MAT002042->MAT004046;2;36
MAT100001;MAT002045;->MODMAT000005->MAT002042->MAT004073;2;34
MAT100001;MAT000826;->MODMAT000005->MAT002042->MAT003403;2;27
MAT100001;MAT000637;->MODMAT000005->MAT002042->MAT003334;2;22
MAT100001;MAT000429;->MODMAT000005->MAT002042->MAT005025;2;44
MAT100001;MAT000641;->MODMAT000005->MAT002042->MAT003339;2;21
MAT100001;MAT002046;->MODMAT000005->MAT002042->MAT004074;2;25
MAT100001;MAT002047;->MODMAT000005->MAT002042->MAT004075;2;14
MAT100001;MAT002048;->MODMAT000005->MAT002042->MAT004076;2;11
MAT100001;MAT002049;->MODMAT000005->MAT002042->MAT004077;2;41
MAT100001;MAT002050;->MODMAT000005->MAT002042->MAT004078;2;4
MAT100001;MAT002051;->MODMAT000005->MAT002042->MAT004079;2;2
MAT100001;MAT001352;->MODMAT000005->MAT002042->MAT003727;2;30
MAT100001;MAT000833;->MODMAT000005->MAT002042->MAT003411;2;26
MAT100001;MAT002052;->MODMAT000005->MAT002042->MAT004080;2;32
MAT100001;MAT001432;->MODMAT000005->MAT002042->MAT004080->MAT006060;3;1
MAT100001;MAT002004;->MODMAT000005->MAT002042->MAT004049;2;37
MAT100001;MAT001360;->MODMAT000005->MAT002042->MAT004049->MAT005167;3;1
MAT100001;MAT001431;->MODMAT000005->MAT002042->MAT003775;2;3
MAT100001;MAT001432;->MODMAT000005->MAT002042->MAT003775->MAT006060;3;1
MAT100001;MAT002053;->MODMAT000005->MAT002042->MAT004081;2;17
MAT100001;MAT002054;->MODMAT000005->MAT002042->MAT004081->MAT005442;3;1
MAT100001;MAT002055;->MODMAT000005->MAT002042->MAT004082;2;13
MAT100001;MAT001360;->MODMAT000005->MAT002042->MAT004082->MAT005167;3;1
MAT100001;MAT002056;->MODMAT000005->MAT002042->MAT004083;2;10
MAT100001;MAT001360;->MODMAT000005->MAT002042->MAT004083->MAT005167;3;1
MAT100001;MAT002057;->MODMAT000005->MAT002042->MAT004084;2;7
MAT100001;MAT001360;->MODMAT000005->MAT002042->MAT004084->MAT005167;3;1
MAT100001;MAT001360;->MODMAT000005->MAT002042->MAT004084->MAT005167;3;2
MAT100001;MAT002058;->MODMAT000005->MAT002042->MAT004085;2;6
MAT100001;MAT001435;->MODMAT000005->MAT002042->MAT004085->MAT006010;3;1
MAT100001;MAT002059;->MODMAT000005->MAT002042->MAT004085->MAT005443;3;2
MAT100001;MAT001432;->MODMAT000005->MAT002042->MAT004085->MAT005443->MAT006060;4;1
MAT100001;MAT002060;->MODMAT000005->MAT002042->MAT004086;2;12
MAT100001;MAT001435;->MODMAT000005->MAT002042->MAT004086->MAT006010;3;1
MAT100001;MAT002059;->MODMAT000005->MAT002042->MAT004086->MAT005443;3;2
MAT100001;MAT001432;->MODMAT000005->MAT002042->MAT004086->MAT005443->MAT006060;4;1
MAT100001;MAT002061;->MODMAT000005->MAT002042->MAT004087;2;39
MAT100001;MAT001435;->MODMAT000005->MAT002042->MAT004087->MAT006010;3;5
MAT100001;MAT002062;->MODMAT000005->MAT002042->MAT004087->MAT005444;3;1
MAT100001;MAT001087;->MODMAT000005->MAT002042->MAT004087->MAT005444->MAT006061;4;1
MAT100001;MAT000051;->MODMAT000005->MAT002042->MAT004087->MAT006036;3;4
MAT100001;MAT000110;->MODMAT000005->MAT002042->MAT004087->MAT006036->MAT006214;4;1
MAT100001;MAT001962;->MODMAT000005->MAT002042->MAT004087->MAT005420;3;3
MAT100001;MAT001437;->MODMAT000005->MAT002042->MAT004087->MAT005194;3;2
MAT100001;MAT002063;->MODMAT000005->MAT002042->MAT004088;2;23
MAT100001;MAT000254;->MODMAT000005->MAT002042->MAT004088->MAT006167;3;1
MAT100001;MAT002064;->MODMAT000005->MAT002042->MAT004089;2;24
MAT100001;MAT002065;->MODMAT000005->MAT002042->MAT004089->MAT005445;3;1
MAT100001;MAT002066;->MODMAT000005->MAT002066;1;1410
MAT100001;MAT000789;->MODMAT000005->MAT002066->MAT005544;2;6
MAT100001;MAT001741;->MODMAT000005->MAT002066->MAT005314;2;5
MAT100001;MAT001742;->MODMAT000005->MAT002066->MAT005315;2;4
MAT100001;MAT001352;->MODMAT000005->MAT002066->MAT003727;2;7
MAT100001;MAT002067;->MODMAT000005->MAT002066->MAT004092;2;2
MAT100001;MAT002068;->MODMAT000005->MAT002066->MAT004093;2;3
MAT100001;MAT002069;->MODMAT000005->MAT002066->MAT004094;2;1
MAT100001;MAT002070;->MODMAT000005->MAT002066->MAT004094->MAT005446;3;1
MAT100001;MAT001148;->MODMAT000005->MAT002066->MAT004094->MAT005446->MAT005953;4;1
MAT100001;MAT002071;->MODMAT000005->MAT002066->MAT004094->MAT005447;3;4
MAT100001;MAT002072;->MODMAT000005->MAT002066->MAT004094->MAT005447->MAT006062;4;1
MAT100001;MAT001436;->MODMAT000005->MAT002066->MAT004094->MAT005193;3;2
MAT100001;MAT001437;->MODMAT000005->MAT002066->MAT004094->MAT005194;3;3
MAT100001;MAT002073;->MODMAT000006->MAT002073;1;1506
MAT100001;MAT002074;->MODMAT000006->MAT002073->MAT004095;2;3
MAT100001;MAT002075;->MODMAT000006->MAT002073->MAT004096;2;1
MAT100001;MAT002076;->MODMAT000006->MAT002073->MAT004096->MAT005448;3;1
MAT100001;MAT002077;->MODMAT000006->MAT002073->MAT004097;2;2
MAT100001;MAT002076;->MODMAT000006->MAT002073->MAT004097->MAT005448;3;1
MAT100001;MAT002078;->MODMAT000006->MAT002078;1;1532
MAT100001;MAT002079;->MODMAT000006->MAT002078->MAT004098;2;32
MAT100001;MAT000898;->MODMAT000006->MAT002078->MAT003425;2;28
MAT100001;MAT000285;->MODMAT000006->MAT002078->MAT005247;2;29
MAT100001;MAT000286;->MODMAT000006->MAT002078->MAT003191;2;30
MAT100001;MAT000901;->MODMAT000006->MAT002078->MAT003428;2;15
MAT100001;MAT000440;->MODMAT000006->MAT002078->MAT005701;2;31
MAT100001;MAT001521;->MODMAT000006->MAT002078->MAT005227;2;16
MAT100001;MAT002080;->MODMAT000006->MAT002078->MAT006092;2;18
MAT100001;MAT002081;->MODMAT000006->MAT002078->MAT005493;2;17
MAT100001;MAT002082;->MODMAT000006->MAT002078->MAT004101;2;2
MAT100001;MAT002083;->MODMAT000006->MAT002078->MAT004101->MAT006224;3;1
MAT100001;MAT000674;->MODMAT000006->MAT002078->MAT004101->MAT006184;3;2
MAT100001;MAT002084;->MODMAT000006->MAT002078->MAT004101->MAT006077;3;3
MAT100001;MAT002085;->MODMAT000006->MAT002078->MAT004101->MAT005452;3;4
MAT100001;MAT001485;->MODMAT000006->MAT002078->MAT004101->MAT006225;3;9
MAT100001;MAT002086;->MODMAT000006->MAT002078->MAT004101->MAT006079;3;5
MAT100001;MAT002087;->MODMAT000006->MAT002078->MAT004101->MAT006087;3;6
MAT100001;MAT000672;->MODMAT000006->MAT002078->MAT004101->MAT006067;3;7
MAT100001;MAT000688;->MODMAT000006->MAT002078->MAT004101->MAT005887;3;8
MAT100001;MAT002088;->MODMAT000006->MAT002078->MAT004101->MAT006222;3;10
MAT100001;MAT002089;->MODMAT000006->MAT002078->MAT004102;2;5
MAT100001;MAT002083;->MODMAT000006->MAT002078->MAT004102->MAT006224;3;1
MAT100001;MAT001485;->MODMAT000006->MAT002078->MAT004102->MAT006225;3;2
MAT100001;MAT000672;->MODMAT000006->MAT002078->MAT004102->MAT006067;3;3
MAT100001;MAT002090;->MODMAT000006->MAT002078->MAT004103;2;1
MAT100001;MAT002080;->MODMAT000006->MAT002078->MAT004103->MAT006092;3;7
MAT100001;MAT002091;->MODMAT000006->MAT002078->MAT004103->MAT005458;3;2
MAT100001;MAT002083;->MODMAT000006->MAT002078->MAT004103->MAT005458->MAT006224;4;1
MAT100001;MAT000674;->MODMAT000006->MAT002078->MAT004103->MAT005458->MAT006184;4;2
MAT100001;MAT002092;->MODMAT000006->MAT002078->MAT004103->MAT005458->MAT006228;4;11
MAT100001;MAT001459;->MODMAT000006->MAT002078->MAT004103->MAT005458->MAT006065;4;12
MAT100001;MAT001485;->MODMAT000006->MAT002078->MAT004103->MAT005458->MAT006225;4;6
MAT100001;MAT000672;->MODMAT000006->MAT002078->MAT004103->MAT005458->MAT006067;4;4
MAT100001;MAT002093;->MODMAT000006->MAT002078->MAT004103->MAT005458->MAT006068;4;7
MAT100001;MAT002094;->MODMAT000006->MAT002078->MAT004103->MAT005458->MAT006069;4;9
MAT100001;MAT002095;->MODMAT000006->MAT002078->MAT004103->MAT005458->MAT006069->MAT006221;5;2
MAT100001;MAT002088;->MODMAT000006->MAT002078->MAT004103->MAT005458->MAT006069->MAT006222;5;1
MAT100001;MAT000688;->MODMAT000006->MAT002078->MAT004103->MAT005458->MAT005887;4;5
MAT100001;MAT002088;->MODMAT000006->MAT002078->MAT004103->MAT005458->MAT006222;4;8
MAT100001;MAT002096;->MODMAT000006->MAT002078->MAT004103->MAT005458->MAT006071;4;10
MAT100001;MAT000674;->MODMAT000006->MAT002078->MAT004103->MAT005458->MAT006071->MAT006184;5;1
MAT100001;MAT002097;->MODMAT000006->MAT002078->MAT004103->MAT005458->MAT006071->MAT006223;5;2
MAT100001;MAT002098;->MODMAT000006->MAT002078->MAT004103->MAT005459;3;4
MAT100001;MAT002083;->MODMAT000006->MAT002078->MAT004103->MAT005459->MAT006224;4;1
MAT100001;MAT001485;->MODMAT000006->MAT002078->MAT004103->MAT005459->MAT006225;4;5
MAT100001;MAT002099;->MODMAT000006->MAT002078->MAT004103->MAT005459->MAT006072;4;6
MAT100001;MAT000672;->MODMAT000006->MAT002078->MAT004103->MAT005459->MAT006067;4;3
MAT100001;MAT002100;->MODMAT000006->MAT002078->MAT004103->MAT005459->MAT006073;4;7
MAT100001;MAT002101;->MODMAT000006->MAT002078->MAT004103->MAT005459->MAT006074;4;2
MAT100001;MAT002095;->MODMAT000006->MAT002078->MAT004103->MAT005459->MAT006074->MAT006221;5;2
MAT100001;MAT002088;->MODMAT000006->MAT002078->MAT004103->MAT005459->MAT006074->MAT006222;5;1
MAT100001;MAT002102;->MODMAT000006->MAT002078->MAT004103->MAT005459->MAT006075;4;10
MAT100001;MAT002083;->MODMAT000006->MAT002078->MAT004103->MAT005459->MAT006075->MAT006224;5;1
MAT100001;MAT001485;->MODMAT000006->MAT002078->MAT004103->MAT005459->MAT006075->MAT006225;5;2
MAT100001;MAT002103;->MODMAT000006->MAT002078->MAT004103->MAT005459->MAT006076;4;9
MAT100001;MAT002026;->MODMAT000006->MAT002078->MAT004103->MAT005459->MAT006076->MAT006226;5;1
MAT100001;MAT001485;->MODMAT000006->MAT002078->MAT004103->MAT005459->MAT006076->MAT006225;5;2
MAT100001;MAT000688;->MODMAT000006->MAT002078->MAT004103->MAT005459->MAT005887;4;4
MAT100001;MAT002088;->MODMAT000006->MAT002078->MAT004103->MAT005459->MAT006222;4;8
MAT100001;MAT002104;->MODMAT000006->MAT002078->MAT004103->MAT005460;3;5
